publication line: warranty has been voided, you can only go east. 
00000000 000093be 74 00796cb8 00000074 00000003 0046c00f 00000083 0046cdd0 00000000 00000002
00000000 000093be 69 00796cde 00000069 00000003 0046c00f 00000083 0046cdd1 00000000 00000002
00000000 000093be 6f 00796d04 0000006f 00000003 0046c00f 00000083 0046cdd2 00000000 00000002
00000000 000093be 6e 00796d2a 0000006e 00000003 0046c00f 00000083 0046cdd3 00000000 00000002
00000000 000093be 3a 0045ec12 0000003a 00000003 0046c00f 00000083 0046cdd4 00000000 00000002
00000000 000093be 20 00464fc1 00000020 00000003 0046c00f 00000083 0046cdd5 00000000 00000002
00000000 000093be 70 0078e436 00000070 00000003 0046c00f 00000083 0046cdd6 00000000 00000002
00000000 000093be 72 0078e45c 00000072 00000003 0046c00f 00000083 0046cdd7 00000000 00000002
00000000 000093be 69 0078e482 00000069 00000003 0046c00f 00000083 0046cdd8 00000000 00000002
00000000 000093be 73 0078e4a8 00000073 00000003 0046c00f 00000083 0046cdd9 00000000 00000002
00000000 000093be 74 0078e4ce 00000074 00000003 0046c00f 00000083 0046cdda 00000000 00000002
00000000 000093be 69 0078e4f4 00000069 00000003 0046c00f 00000083 0046cddb 00000000 00000002
00000000 000093be 6e 0078e51a 0000006e 00000003 0046c00f 00000083 0046cddc 00000000 00000002
00000000 000093be 65 0078e540 00000065 00000003 0046c00f 00000083 0046cddd 00000000 00000002
00000000 000093be 3a 0045ebe1 0000003a 00000003 0046c00f 00000083 0046cdde 00000000 00000002
00000000 000093be 20 00464fcb 00000020 00000003 0046c00f 00000083 0046cddf 00000000 00000002
00000000 000093be 0a 00464992 0000000a 00000003 0046c00f 00000083 0046cde0 00000000 00000002
00000000 000093be 0a 00464997 0000000a 00000003 0046c00f 00000083 0046cde1 00000000 00000002
00000000 000093be 70 007979a2 00000070 00000003 0046c00f 00000083 0046cde2 00000000 00000002
00000000 000093be 69 007979c8 00000069 00000003 0046c00f 00000083 0046cde3 00000000 00000002
00000000 000093be 6c 007979ee 0000006c 00000003 0046c00f 00000083 0046cde4 00000000 00000002
00000000 000093be 65 00797a14 00000065 00000003 0046c00f 00000083 0046cde5 00000000 00000002
00000000 000093be 64 00797a3a 00000064 00000003 0046c00f 00000083 0046cde6 00000000 00000002
00000000 000093be 5f 00797a60 0000005f 00000003 0046c00f 00000083 0046cde7 00000000 00000002
00000000 000093be 6f 00797a86 0000006f 00000003 0046c00f 00000083 0046cde8 00000000 00000002
00000000 000093be 6e 00797aac 0000006e 00000003 0046c00f 00000083 0046cde9 00000000 00000002
00000000 000093be 3a 0045ec0e 0000003a 00000003 0046c00f 00000083 0046cdea 00000000 00000002
00000000 000093be 20 00464d96 00000020 00000003 0046c00f 00000083 0046cdeb 00000000 00000002
00000000 000093be 0a 0046499c 0000000a 00000003 0046c00f 00000083 0046cdec 00000000 00000002
00000000 000093be 0a 004649a1 0000000a 00000003 0046c00f 00000083 0046cded 00000000 00000002
00000000 000093be 0a 004649a6 0000000a 00000003 0046c00f 00000083 0046cdee 00000000 00000002
00000000 000093be 0a 004649ab 0000000a 00000003 0046c00f 00000083 0046cdef 00000000 00000002
00000000 000093be 0a 004649b0 0000000a 00000003 0046c00f 00000083 0046cdf0 00000000 00000002
00000000 000093be 0a 004649b5 0000000a 00000003 0046c00f 00000083 0046cdf1 00000000 00000002
00000000 000093be 0a 004649ba 0000000a 00000003 0046c00f 00000083 0046cdf2 00000000 00000002
00000000 000093be 0a 004649bf 0000000a 00000003 0046c00f 00000083 0046cdf3 00000000 00000002
00000000 000093be 0a 004649c4 0000000a 00000003 0046c00f 00000083 0046cdf4 00000000 00000002
00000000 000093be 0a 004649c9 0000000a 00000003 0046c00f 00000083 0046cdf5 00000000 00000002
00000000 000093be 0a 004649ce 0000000a 00000003 0046c00f 00000083 0046cdf6 00000000 00000002
00000000 000093be 0a 004649d3 0000000a 00000003 0046c00f 00000083 0046cdf7 00000000 00000002
00000000 000093be 0a 004649d8 0000000a 00000003 0046c00f 00000083 0046cdf8 00000000 00000002
00000000 000093be 0a 004649dd 0000000a 00000003 0046c00f 00000083 0046cdf9 00000000 00000002
00000000 000093be 0a 004649e2 0000000a 00000003 0046c00f 00000083 0046cdfa 00000000 00000002
00000000 000093be 0a 004649e7 0000000a 00000003 0046c00f 00000083 0046cdfb 00000000 00000002
00000000 000093be 0a 004649ec 0000000a 00000003 0046c00f 00000083 0046cdfc 00000000 00000002
00000000 000093be 0a 004649f1 0000000a 00000003 0046c00f 00000083 0046cdfd 00000000 00000002
00000000 000093be 0a 0046ce00 0000000a 00000003 0046cdff 00000083 0046ce03 00000000 00000002
00000000 000093be 0a 0046ce01 0000000a 00000003 0046cdff 00000083 0046ce04 00000000 00000002
00000000 000093be 3e 0046ce07 0000003e 00000003 0046ce06 00000083 0046ce0b 00000000 00000002
00000000 000093be 3a 0046ce08 0000003a 00000003 0046ce06 00000083 0046ce0c 00000000 00000002
00000000 000093be 20 0046ce09 00000020 00000003 0046ce06 00000083 0046ce0d 00000000 00000002
00000000 000093be 4d 004733ce 0000004d 00000003 00089e5c 00000083 0008a020 00000000 00000002
00000000 000093be 61 004733cf 00000061 00000003 00089e5c 00000083 0008a021 00000000 00000002
00000000 000093be 63 004733d0 00000063 00000003 00089e5c 00000083 0008a022 00000000 00000002
00000000 000093be 68 004733d1 00000068 00000003 00089e5c 00000083 0008a023 00000000 00000002
00000000 000093be 69 004733d2 00000069 00000003 00089e5c 00000083 0008a024 00000000 00000002
00000000 000093be 6e 004733d3 0000006e 00000003 00089e5c 00000083 0008a025 00000000 00000002
00000000 000093be 65 004733d4 00000065 00000003 00089e5c 00000083 0008a026 00000000 00000002
00000000 000093be 20 00089e08 00000020 00000003 00089e5c 00000083 0008a027 00000000 00000002
00000000 000093be 52 004733d6 00000052 00000003 00089e5c 00000083 0008a028 00000000 00000002
00000000 000093be 6f 004733d7 0000006f 00000003 00089e5c 00000083 0008a029 00000000 00000002
00000000 000093be 6f 004733d8 0000006f 00000003 00089e5c 00000083 0008a02a 00000000 00000002
00000000 000093be 6d 004733d9 0000006d 00000003 00089e5c 00000083 0008a02b 00000000 00000002
00000000 000093be 20 00089e12 00000020 00000003 00089e5c 00000083 0008a02c 00000000 00000002
00000000 000093be 4d 004733db 0000004d 00000003 00089e5c 00000083 0008a02d 00000000 00000002
00000000 000093be 34 004733dc 00000034 00000003 00089e5c 00000083 0008a02e 00000000 00000002
00000000 000093be 0a 000883ab 0000000a 00000003 00089e5c 00000083 0008a02f 00000000 00000002
00000000 000093be 0a 000883b0 0000000a 00000003 00089e5c 00000083 0008a030 00000000 00000002
00000000 000093be 59 0006fd3d 00000059 00000003 00089e5c 00000083 0008a031 00000000 00000002
00000000 000093be 6f 0006fd3e 0000006f 00000003 00089e5c 00000083 0008a032 00000000 00000002
00000000 000093be 75 0006fd3f 00000075 00000003 00089e5c 00000083 0008a033 00000000 00000002
00000000 000093be 20 00089bb7 00000020 00000003 00089e5c 00000083 0008a034 00000000 00000002
00000000 000093be 61 0006fd41 00000061 00000003 00089e5c 00000083 0008a035 00000000 00000002
00000000 000093be 72 0006fd42 00000072 00000003 00089e5c 00000083 0008a036 00000000 00000002
00000000 000093be 65 0006fd43 00000065 00000003 00089e5c 00000083 0008a037 00000000 00000002
00000000 000093be 20 00089bc1 00000020 00000003 00089e5c 00000083 0008a038 00000000 00000002
00000000 000093be 69 0006fd45 00000069 00000003 00089e5c 00000083 0008a039 00000000 00000002
00000000 000093be 6e 0006fd46 0000006e 00000003 00089e5c 00000083 0008a03a 00000000 00000002
00000000 000093be 20 00089bcb 00000020 00000003 00089e5c 00000083 0008a03b 00000000 00000002
00000000 000093be 61 0006fd48 00000061 00000003 00089e5c 00000083 0008a03c 00000000 00000002
00000000 000093be 20 00089bd5 00000020 00000003 00089e5c 00000083 0008a03d 00000000 00000002
00000000 000093be 6d 0006fd4a 0000006d 00000003 00089e5c 00000083 0008a03e 00000000 00000002
00000000 000093be 61 0006fd4b 00000061 00000003 00089e5c 00000083 0008a03f 00000000 00000002
00000000 000093be 63 0006fd4c 00000063 00000003 00089e5c 00000083 0008a040 00000000 00000002
00000000 000093be 68 0006fd4d 00000068 00000003 00089e5c 00000083 0008a041 00000000 00000002
00000000 000093be 69 0006fd4e 00000069 00000003 00089e5c 00000083 0008a042 00000000 00000002
00000000 000093be 6e 0006fd4f 0000006e 00000003 00089e5c 00000083 0008a043 00000000 00000002
00000000 000093be 65 0006fd50 00000065 00000003 00089e5c 00000083 0008a044 00000000 00000002
00000000 000093be 20 00089bdf 00000020 00000003 00089e5c 00000083 0008a045 00000000 00000002
00000000 000093be 72 0006fd52 00000072 00000003 00089e5c 00000083 0008a046 00000000 00000002
00000000 000093be 6f 0006fd53 0000006f 00000003 00089e5c 00000083 0008a047 00000000 00000002
00000000 000093be 6f 0006fd54 0000006f 00000003 00089e5c 00000083 0008a048 00000000 00000002
00000000 000093be 6d 0006fd55 0000006d 00000003 00089e5c 00000083 0008a049 00000000 00000002
00000000 000093be 20 00089be9 00000020 00000003 00089e5c 00000083 0008a04a 00000000 00000002
00000000 000093be 62 0006fd57 00000062 00000003 00089e5c 00000083 0008a04b 00000000 00000002
00000000 000093be 65 0006fd58 00000065 00000003 00089e5c 00000083 0008a04c 00000000 00000002
00000000 000093be 68 0006fd59 00000068 00000003 00089e5c 00000083 0008a04d 00000000 00000002
00000000 000093be 69 0006fd5a 00000069 00000003 00089e5c 00000083 0008a04e 00000000 00000002
00000000 000093be 6e 0006fd5b 0000006e 00000003 00089e5c 00000083 0008a04f 00000000 00000002
00000000 000093be 64 0006fd5c 00000064 00000003 00089e5c 00000083 0008a050 00000000 00000002
00000000 000093be 20 00089bf3 00000020 00000003 00089e5c 00000083 0008a051 00000000 00000002
00000000 000093be 74 0006fd5e 00000074 00000003 00089e5c 00000083 0008a052 00000000 00000002
00000000 000093be 68 0006fd5f 00000068 00000003 00089e5c 00000083 0008a053 00000000 00000002
00000000 000093be 65 0006fd60 00000065 00000003 00089e5c 00000083 0008a054 00000000 00000002
00000000 000093be 20 00089bfd 00000020 00000003 00089e5c 00000083 0008a055 00000000 00000002
00000000 000093be 72 0006fd62 00000072 00000003 00089e5c 00000083 0008a056 00000000 00000002
00000000 000093be 6f 0006fd63 0000006f 00000003 00089e5c 00000083 0008a057 00000000 00000002
00000000 000093be 74 0006fd64 00000074 00000003 00089e5c 00000083 0008a058 00000000 00000002
00000000 000093be 75 0006fd65 00000075 00000003 00089e5c 00000083 0008a059 00000000 00000002
00000000 000093be 6e 0006fd66 0000006e 00000003 00089e5c 00000083 0008a05a 00000000 00000002
00000000 000093be 64 0006fd67 00000064 00000003 00089e5c 00000083 0008a05b 00000000 00000002
00000000 000093be 61 0006fd68 00000061 00000003 00089e5c 00000083 0008a05c 00000000 00000002
00000000 000093be 2e 0006fd69 0000002e 00000003 00089e5c 00000083 0008a05d 00000000 00000002
00000000 000093be 20 00089c07 00000020 00000003 00089e5c 00000083 0008a05e 00000000 00000002
00000000 000093be 41 0006fd6b 00000041 00000003 00089e5c 00000083 0008a05f 00000000 00000002
00000000 000093be 20 00089c11 00000020 00000003 00089e5c 00000083 0008a060 00000000 00000002
00000000 000093be 73 0006fd6d 00000073 00000003 00089e5c 00000083 0008a061 00000000 00000002
00000000 000093be 65 0006fd6e 00000065 00000003 00089e5c 00000083 0008a062 00000000 00000002
00000000 000093be 63 0006fd6f 00000063 00000003 00089e5c 00000083 0008a063 00000000 00000002
00000000 000093be 72 0006fd70 00000072 00000003 00089e5c 00000083 0008a064 00000000 00000002
00000000 000093be 65 0006fd71 00000065 00000003 00089e5c 00000083 0008a065 00000000 00000002
00000000 000093be 74 0006fd72 00000074 00000003 00089e5c 00000083 0008a066 00000000 00000002
00000000 000093be 20 00089c1b 00000020 00000003 00089e5c 00000083 0008a067 00000000 00000002
00000000 000093be 70 0006fd74 00000070 00000003 00089e5c 00000083 0008a068 00000000 00000002
00000000 000093be 61 0006fd75 00000061 00000003 00089e5c 00000083 0008a069 00000000 00000002
00000000 000093be 73 0006fd76 00000073 00000003 00089e5c 00000083 0008a06a 00000000 00000002
00000000 000093be 73 0006fd77 00000073 00000003 00089e5c 00000083 0008a06b 00000000 00000002
00000000 000093be 61 0006fd78 00000061 00000003 00089e5c 00000083 0008a06c 00000000 00000002
00000000 000093be 67 0006fd79 00000067 00000003 00089e5c 00000083 0008a06d 00000000 00000002
00000000 000093be 65 0006fd7a 00000065 00000003 00089e5c 00000083 0008a06e 00000000 00000002
00000000 000093be 0a 00089c25 0000000a 00000003 00089e5c 00000083 0008a06f 00000000 00000002
00000000 000093be 6c 0006fd7c 0000006c 00000003 00089e5c 00000083 0008a070 00000000 00000002
00000000 000093be 65 0006fd7d 00000065 00000003 00089e5c 00000083 0008a071 00000000 00000002
00000000 000093be 61 0006fd7e 00000061 00000003 00089e5c 00000083 0008a072 00000000 00000002
00000000 000093be 64 0006fd7f 00000064 00000003 00089e5c 00000083 0008a073 00000000 00000002
00000000 000093be 73 0006fd80 00000073 00000003 00089e5c 00000083 0008a074 00000000 00000002
00000000 000093be 20 00089c33 00000020 00000003 00089e5c 00000083 0008a075 00000000 00000002
00000000 000093be 74 0006fd82 00000074 00000003 00089e5c 00000083 0008a076 00000000 00000002
00000000 000093be 6f 0006fd83 0000006f 00000003 00089e5c 00000083 0008a077 00000000 00000002
00000000 000093be 20 00089c3d 00000020 00000003 00089e5c 00000083 0008a078 00000000 00000002
00000000 000093be 74 0006fd85 00000074 00000003 00089e5c 00000083 0008a079 00000000 00000002
00000000 000093be 68 0006fd86 00000068 00000003 00089e5c 00000083 0008a07a 00000000 00000002
00000000 000093be 65 0006fd87 00000065 00000003 00089e5c 00000083 0008a07b 00000000 00000002
00000000 000093be 20 00089c47 00000020 00000003 00089e5c 00000083 0008a07c 00000000 00000002
00000000 000093be 6e 0006fd89 0000006e 00000003 00089e5c 00000083 0008a07d 00000000 00000002
00000000 000093be 6f 0006fd8a 0000006f 00000003 00089e5c 00000083 0008a07e 00000000 00000002
00000000 000093be 72 0006fd8b 00000072 00000003 00089e5c 00000083 0008a07f 00000000 00000002
00000000 000093be 74 0006fd8c 00000074 00000003 00089e5c 00000083 0008a080 00000000 00000002
00000000 000093be 68 0006fd8d 00000068 00000003 00089e5c 00000083 0008a081 00000000 00000002
00000000 000093be 2e 0006fd8e 0000002e 00000003 00089e5c 00000083 0008a082 00000000 00000002
00000000 000093be 20 00089c51 00000020 00000003 00089e5c 00000083 0008a083 00000000 00000002
00000000 000093be 0a 000883b5 0000000a 00000003 00089e5c 00000083 0008a084 00000000 00000002
00000000 000093be 54 00085e9e 00000054 00000003 00089e5c 00000083 0008a085 00000000 00000002
00000000 000093be 68 00085e9f 00000068 00000003 00089e5c 00000083 0008a086 00000000 00000002
00000000 000093be 65 00085ea0 00000065 00000003 00089e5c 00000083 0008a087 00000000 00000002
00000000 000093be 72 00085ea1 00000072 00000003 00089e5c 00000083 0008a088 00000000 00000002
00000000 000093be 65 00085ea2 00000065 00000003 00089e5c 00000083 0008a089 00000000 00000002
00000000 000093be 20 000893f9 00000020 00000003 00089e5c 00000083 0008a08a 00000000 00000002
00000000 000093be 69 00085ea4 00000069 00000003 00089e5c 00000083 0008a08b 00000000 00000002
00000000 000093be 73 00085ea5 00000073 00000003 00089e5c 00000083 0008a08c 00000000 00000002
00000000 000093be 20 00089403 00000020 00000003 00089e5c 00000083 0008a08d 00000000 00000002
00000000 000093be 61 00085e9a 00000061 00000003 00089e5c 00000083 0008a08e 00000000 00000002
00000000 000093be 20 0008940d 00000020 00000003 00089e5c 00000083 0008a08f 00000000 00000002
00000000 000093be 63 00473c3f 00000063 00000003 00089e5c 00000083 0008a090 00000000 00000002
00000000 000093be 72 00473c40 00000072 00000003 00089e5c 00000083 0008a091 00000000 00000002
00000000 000093be 6f 00473c41 0000006f 00000003 00089e5c 00000083 0008a092 00000000 00000002
00000000 000093be 77 00473c42 00000077 00000003 00089e5c 00000083 0008a093 00000000 00000002
00000000 000093be 62 00473c43 00000062 00000003 00089e5c 00000083 0008a094 00000000 00000002
00000000 000093be 61 00473c44 00000061 00000003 00089e5c 00000083 0008a095 00000000 00000002
00000000 000093be 72 00473c45 00000072 00000003 00089e5c 00000083 0008a096 00000000 00000002
00000000 000093be 20 00089417 00000020 00000003 00089e5c 00000083 0008a097 00000000 00000002
00000000 000093be 68 00085ea9 00000068 00000003 00089e5c 00000083 0008a098 00000000 00000002
00000000 000093be 65 00085eaa 00000065 00000003 00089e5c 00000083 0008a099 00000000 00000002
00000000 000093be 72 00085eab 00000072 00000003 00089e5c 00000083 0008a09a 00000000 00000002
00000000 000093be 65 00085eac 00000065 00000003 00089e5c 00000083 0008a09b 00000000 00000002
00000000 000093be 2e 00085ead 0000002e 00000003 00089e5c 00000083 0008a09c 00000000 00000002
00000000 000093be 20 00089421 00000020 00000003 00089e5c 00000083 0008a09d 00000000 00000002
00000000 000093be 0a 000883ba 0000000a 00000003 00089e5c 00000083 0008a09e 00000000 00000002
00000000 000093be 55 00085f1c 00000055 00000003 00089e5c 00000083 0008a09f 00000000 00000002
00000000 000093be 6e 00085f1d 0000006e 00000003 00089e5c 00000083 0008a0a0 00000000 00000002
00000000 000093be 64 00085f1e 00000064 00000003 00089e5c 00000083 0008a0a1 00000000 00000002
00000000 000093be 65 00085f1f 00000065 00000003 00089e5c 00000083 0008a0a2 00000000 00000002
00000000 000093be 72 00085f20 00000072 00000003 00089e5c 00000083 0008a0a3 00000000 00000002
00000000 000093be 6e 00085f21 0000006e 00000003 00089e5c 00000083 0008a0a4 00000000 00000002
00000000 000093be 65 00085f22 00000065 00000003 00089e5c 00000083 0008a0a5 00000000 00000002
00000000 000093be 61 00085f23 00000061 00000003 00089e5c 00000083 0008a0a6 00000000 00000002
00000000 000093be 74 00085f24 00000074 00000003 00089e5c 00000083 0008a0a7 00000000 00000002
00000000 000093be 68 00085f25 00000068 00000003 00089e5c 00000083 0008a0a8 00000000 00000002
00000000 000093be 20 00089142 00000020 00000003 00089e5c 00000083 0008a0a9 00000000 00000002
00000000 000093be 74 00085f27 00000074 00000003 00089e5c 00000083 0008a0aa 00000000 00000002
00000000 000093be 68 00085f28 00000068 00000003 00089e5c 00000083 0008a0ab 00000000 00000002
00000000 000093be 65 00085f29 00000065 00000003 00089e5c 00000083 0008a0ac 00000000 00000002
00000000 000093be 20 0008914c 00000020 00000003 00089e5c 00000083 0008a0ad 00000000 00000002
